,datetime,Obs
198,1966-07,0.1890136642857141
199,1966-08,0.7438626499999987
200,1966-09,0.3296451642857141
201,1966-10,0.3836256999999996
202,1966-11,0.34706165
203,1966-12,0.30473630714285715
204,1967-01,0.6564546214285709
205,1967-02,0.4816931
206,1967-03,-0.3318300142857147
207,1967-04,0.3316334000000001
208,1967-05,-0.03437579285714287
209,1967-06,-0.07560628571428568
210,1967-07,-0.38110133571428584
211,1967-08,-0.4280873500000011
212,1967-09,-0.23720483571428597
213,1967-10,-0.9075293000000004
214,1967-11,-0.44058435000000007
215,1967-12,-0.033852692857142874
216,1968-01,0.407120621428571
217,1968-02,0.2035840999999996
218,1968-03,-0.4999560142857147
219,1968-04,-0.38980959999999976
220,1968-05,-0.17826179285714283
221,1968-06,-0.6069822857142857
222,1968-07,-0.4474063357142859
223,1968-08,-0.23791035000000127
224,1968-09,-0.6095238357142858
225,1968-10,-0.5401833000000005
226,1968-11,-0.09693835000000003
227,1968-12,-0.1962346928571428
228,1969-01,0.18379062142857094
229,1969-02,0.3490800999999999
230,1969-03,0.3510209857142854
231,1969-04,-0.31356859999999975
232,1969-05,-0.39723579285714283
233,1969-06,-0.3661742857142857
234,1969-07,-0.7045073357142859
235,1969-08,-0.8749283500000011
236,1969-09,-0.4181318357142856
237,1969-10,-0.6494413000000004
238,1969-11,-0.80239835
239,1969-12,-0.48658269285714284
240,1970-01,0.08624862142857093
241,1970-02,-0.42309189999999997
242,1970-03,0.07864698571428508
243,1970-04,0.08597539999999992
244,1970-05,-0.32970179285714285
245,1970-06,-0.6828212857142857
246,1970-07,-0.7916213357142858
247,1970-08,-0.4073163500000012
248,1970-09,-0.647000835714286
249,1970-10,-0.3929543000000004
250,1970-11,-0.59023935
251,1970-12,-0.09966569285714288
252,1971-01,-0.018863378571429168
253,1971-02,-0.20353190000000043
254,1971-03,0.14333298571428532
255,1971-04,0.011049400000000098
256,1971-05,-0.07539379285714287
257,1971-06,0.14530771428571426
258,1971-07,0.25235066428571384
259,1971-08,-0.028113350000000814
260,1971-09,-0.24122483571428566
261,1971-10,-0.03858430000000035
262,1971-11,-0.21207335000000002
263,1971-12,-0.08945369285714277
264,1972-01,-0.06276437857142914
265,1972-02,-0.12826790000000043
266,1972-03,-0.6727470142857148
267,1972-04,-0.27226859999999986
268,1972-05,-0.5388527928571429
269,1972-06,-0.7839502857142857
270,1972-07,-0.9684023357142859
271,1972-08,-0.7176623500000012
272,1972-09,-0.15327683571428574
273,1972-10,-0.4029843000000004
274,1972-11,-0.49460135000000005
275,1972-12,-1.063406692857143
276,1973-01,-1.1322203785714289
277,1973-02,-1.2518409000000001
278,1973-03,-1.0991660142857145
279,1973-04,-0.5914306
280,1973-05,-0.30428879285714294
281,1973-06,-0.42550728571428564
282,1973-07,-0.4914483357142858
283,1973-08,-0.628034350000001
284,1973-09,-0.38266783571428586
285,1973-10,-0.04921130000000029
286,1973-11,-0.2919483500000001
287,1973-12,-0.2062546928571427
288,1974-01,-0.526258378571429
289,1974-02,-0.4913599000000002
290,1974-03,-0.9008660142857148
291,1974-04,-0.8114935999999997
292,1974-05,-0.770697792857143
293,1974-06,-0.6360282857142856
294,1974-07,-0.559919335714286
295,1974-08,-0.524680350000001
296,1974-09,-1.0302378357142858
297,1974-10,-0.33991430000000034
298,1974-11,-0.3788193500000001
299,1974-12,-0.43263969285714277
300,1975-01,-1.072257378571429
301,1975-02,-0.9643709000000003
302,1975-03,-0.7676320142857145
303,1975-04,-0.3179665999999999
304,1975-05,-0.2788517928571428
305,1975-06,-0.14266128571428566
306,1975-07,-0.03252533571428584
307,1975-08,-0.030665350000000924
308,1975-09,-0.15301383571428584
309,1975-10,-0.21361830000000037
310,1975-11,-0.13358835000000005
311,1975-12,-0.06268469285714295
312,1976-01,-0.20910937857142908
313,1976-02,-0.2472529000000001
314,1976-03,-0.1930910142857145
315,1976-04,-0.4845415999999998
316,1976-05,-0.5071487928571428
317,1976-06,-0.7988652857142857
318,1976-07,-0.8874963357142858
319,1976-08,-0.4708353500000011
320,1976-09,-0.08472683571428563
321,1976-10,-0.3877303000000003
322,1976-11,-0.63424035
323,1976-12,-0.6677586928571428
324,1977-01,-0.5343673785714291
325,1977-02,-0.6886779000000003
326,1977-03,-0.5503920142857146
327,1977-04,-0.5361496000000001
328,1977-05,-0.26445779285714277
329,1977-06,0.09597371428571438
330,1977-07,0.18374666428571418
331,1977-08,0.2572996499999989
332,1977-09,-0.45957183571428595
333,1977-10,-0.3173303000000004
334,1977-11,-0.6236763500000001
335,1977-12,-0.4073946928571428
336,1978-01,-0.7527333785714292
337,1978-02,-0.05508290000000016
338,1978-03,-0.09087001428571484
339,1978-04,-0.1550536
340,1978-05,-0.22776679285714274
341,1978-06,-0.48645128571428564
342,1978-07,-0.13246433571428584
343,1978-08,-0.23831535000000104
344,1978-09,-0.17681983571428583
345,1978-10,-0.06288430000000034
346,1978-11,-0.54761335
347,1978-12,-0.47310069285714285
348,1979-01,-0.147479378571429
349,1979-02,0.44830309999999973
350,1979-03,-0.24201801428571446
351,1979-04,0.22577139999999996
352,1979-05,0.13984620714285712
353,1979-06,-0.08140628571428565
354,1979-07,-0.04787233571428606
355,1979-08,-0.27903635000000104
356,1979-09,-0.35261783571428573
357,1979-10,-0.5997023000000004
358,1979-11,-0.8482383499999999
359,1979-12,-1.2477216928571429
360,1980-01,-0.5619293785714292
361,1980-02,-0.8099889000000002
362,1980-03,-0.32820001428571444
363,1980-04,-0.17468260000000013
364,1980-05,-0.16027479285714286
365,1980-06,0.041716714285714385
366,1980-07,-0.10300533571428594
367,1980-08,-0.3510243500000012
368,1980-09,-0.5068608357142859
369,1980-10,-0.8784113000000005
370,1980-11,-0.57857135
371,1980-12,-0.19772669285714284
372,1981-01,-0.9774253785714289
373,1981-02,-0.7062559000000002
374,1981-03,-0.6422700142857145
375,1981-04,-0.2399156
376,1981-05,-0.21184679285714303
377,1981-06,-0.41204728571428567
378,1981-07,-0.16377633571428585
379,1981-08,0.07038564999999863
380,1981-09,0.011569164285714084
381,1981-10,-0.4050153000000004
382,1981-11,-0.40885335
383,1981-12,-0.24323969285714275
384,1982-01,0.38147562142857083
385,1982-02,-0.3605229000000001
386,1982-03,-0.3039180142857145
387,1982-04,-0.5566055999999999
388,1982-05,-0.4532217928571429
389,1982-06,-0.5646802857142856
390,1982-07,-0.45128133571428575
391,1982-08,-0.3815783500000012
392,1982-09,-0.7476408357142856
393,1982-10,-1.0038673000000005
394,1982-11,-0.82332235
395,1982-12,-1.252888692857143
396,1983-01,-1.5759493785714291
397,1983-02,-0.8306539
398,1983-03,-0.8363380142857146
399,1983-04,-0.6617795999999998
400,1983-05,-0.5354157928571428
401,1983-06,-0.5061252857142856
402,1983-07,-0.04678133571428589
403,1983-08,-0.06303635000000085
404,1983-09,-0.8886298357142859
405,1983-10,-0.6896173000000003
406,1983-11,-0.71798135
407,1983-12,-0.18585769285714293
408,1984-01,-0.7964003785714289
409,1984-02,-0.5712069000000002
410,1984-03,-0.6277880142857148
411,1984-04,-0.37599760000000004
412,1984-05,-0.30015879285714275
413,1984-06,-0.33320728571428565
414,1984-07,-0.02227733571428603
415,1984-08,0.07316464999999894
416,1984-09,0.13093616428571409
417,1984-10,-0.6609443000000004
418,1984-11,-0.88323335
419,1984-12,-0.679727692857143
420,1985-01,-0.8070393785714292
421,1985-02,-0.2840279000000001
422,1985-03,-0.4915350142857149
423,1985-04,-0.5893606000000002
424,1985-05,-0.5194797928571429
425,1985-06,-0.45168828571428565
426,1985-07,-0.644386335714286
427,1985-08,-1.2008233500000012
428,1985-09,-1.0352418357142859
429,1985-10,-0.9983263000000004
430,1985-11,-0.83579135
431,1985-12,-0.868554692857143
432,1986-01,-1.1188023785714292
433,1986-02,-0.9143299000000005
434,1986-03,-0.9653420142857148
435,1986-04,-1.0480886
436,1986-05,-1.2428127928571429
437,1986-06,-0.9595602857142856
438,1986-07,-0.544602335714286
439,1986-08,-0.607440350000001
440,1986-09,0.15085316428571405
441,1986-10,-0.6250033000000004
442,1986-11,-1.21774935
443,1986-12,-1.464700692857143
444,1987-01,-0.9364333785714292
445,1987-02,-1.0291599
446,1987-03,-0.3651000142857146
447,1987-04,-0.4033755999999997
448,1987-05,-0.5416817928571429
449,1987-06,0.32899271428571436
450,1987-07,0.2685186642857138
451,1987-08,0.6321586499999987
452,1987-09,-0.5201838357142858
453,1987-10,-0.9089103000000004
454,1987-11,-0.63147835
455,1987-12,-0.7833116928571429
456,1988-01,-1.027395378571429
457,1988-02,-0.9041929000000002
458,1988-03,-0.5280080142857149
459,1988-04,-0.5367716
460,1988-05,-0.5469717928571429
461,1988-06,-0.3226332857142856
462,1988-07,-0.583317335714286
463,1988-08,-1.030588350000001
464,1988-09,-0.576136835714286
465,1988-10,-0.5072553000000004
466,1988-11,0.02323664999999997
467,1988-12,-0.33770269285714294
468,1989-01,-0.365940378571429
469,1989-02,-0.8749529
470,1989-03,-1.2553070142857143
471,1989-04,-1.0505896000000001
472,1989-05,-0.8633867928571428
473,1989-06,-0.7126822857142856
474,1989-07,-0.6533663357142858
475,1989-08,-0.7128103500000011
476,1989-09,-0.7842608357142857
477,1989-10,-0.7445553000000005
478,1989-11,-0.9954033500000001
479,1989-12,-0.8993656928571427
480,1990-01,-1.302793378571429
481,1990-02,-1.4259769000000004
482,1990-03,-2.043922014285715
483,1990-04,-1.6456415999999996
484,1990-05,-1.143989792857143
485,1990-06,-1.2425482857142855
486,1990-07,-1.334230335714286
487,1990-08,-1.280993350000001
488,1990-09,-0.9800488357142858
489,1990-10,-1.0005183000000004
490,1990-11,-0.8211603500000001
491,1990-12,-0.747786692857143
492,1991-01,-1.5048023785714288
493,1991-02,-1.5081659000000005
494,1991-03,-0.9569790142857146
495,1991-04,-1.1158966
496,1991-05,-0.5826727928571429
497,1991-06,-0.8256502857142856
498,1991-07,-0.9084343357142859
499,1991-08,-1.045029350000001
500,1991-09,-0.8567998357142859
501,1991-10,-1.1333963000000005
502,1991-11,-0.92938535
503,1991-12,-0.7790836928571427
504,1992-01,-0.6628243785714292
505,1992-02,-0.6722279
506,1992-03,-0.9461380142857145
507,1992-04,-1.0056405999999998
508,1992-05,-1.049788792857143
509,1992-06,-0.7397612857142857
510,1992-07,-0.6722943357142859
511,1992-08,-1.415593350000001
512,1992-09,-1.3697438357142857
513,1992-10,-0.5327643000000004
514,1992-11,-0.53273735
515,1992-12,-1.1180476928571428
516,1993-01,-1.210679378571429
517,1993-02,-1.1749799
518,1993-03,-1.0362100142857147
519,1993-04,-0.9643366
520,1993-05,-1.039138792857143
521,1993-06,-1.0625752857142856
522,1993-07,-0.536520335714286
523,1993-08,-0.22597635000000116
524,1993-09,-0.13496583571428555
525,1993-10,-0.3522803000000003
526,1993-11,-0.31033535
527,1993-12,-1.156612692857143
528,1994-01,-1.0664393785714295
529,1994-02,-0.6905769000000002
530,1994-03,-1.1411430142857146
531,1994-04,-1.3306316
532,1994-05,-1.197527792857143
533,1994-06,-1.2963722857142856
534,1994-07,-1.717435335714286
535,1994-08,-1.4348803500000011
536,1994-09,-0.9058158357142858
537,1994-10,-0.3484653000000004
538,1994-11,-0.74229835
539,1994-12,-1.1742956928571429
540,1995-01,-1.4441353785714293
541,1995-02,-1.9999038999999998
542,1995-03,-1.361668014285715
543,1995-04,-0.8740205999999999
544,1995-05,-0.220737792857143
545,1995-06,0.1826357142857144
546,1995-07,-0.2732233357142859
547,1995-08,-0.5233983500000012
548,1995-09,-0.42661483571428604
549,1995-10,-1.0035503000000003
550,1995-11,-0.7167493500000001
551,1995-12,-0.44216769285714297
552,1996-01,-0.28534437857142914
553,1996-02,-0.5732659000000002
554,1996-03,-0.3818510142857148
555,1996-04,0.08085240000000016
556,1996-05,-0.03255479285714291
557,1996-06,-0.4340602857142857
558,1996-07,-0.19617633571428583
559,1996-08,-0.1651933500000009
560,1996-09,0.28698816428571394
561,1996-10,0.029148699999999694
562,1996-11,-0.3404723500000001
563,1996-12,-0.25262169285714275
564,1997-01,0.014373621428570793
565,1997-02,-0.5073698999999998
566,1997-03,-0.8211080142857148
567,1997-04,-0.015938599999999914
568,1997-05,-0.04511479285714293
569,1997-06,-0.09586728571428565
570,1997-07,0.5353946642857141
571,1997-08,-0.0696673500000009
572,1997-09,-0.07738783571428565
573,1997-10,0.24648069999999955
574,1997-11,0.032822649999999995
575,1997-12,-0.16849169285714294
576,1998-01,-0.6002443785714291
577,1998-02,-1.0601739000000003
578,1998-03,-0.4470550142857148
579,1998-04,-0.5735446000000002
580,1998-05,-0.21389379285714294
581,1998-06,0.18723571428571434
582,1998-07,0.5895516642857141
583,1998-08,0.6575376499999988
584,1998-09,0.2502151642857142
585,1998-10,0.4617656999999997
586,1998-11,0.06435064999999998
587,1998-12,-0.5878236928571428
588,1999-01,-0.7616943785714294
589,1999-02,-0.9340349000000001
590,1999-03,-0.08781001428571478
591,1999-04,-0.2118085999999999
592,1999-05,-0.08447879285714288
593,1999-06,-0.07158628571428566
594,1999-07,-0.24654133571428583
595,1999-08,0.21009264999999866
596,1999-09,-0.590063835714286
597,1999-10,-0.5374963000000005
598,1999-11,-0.4563643500000001
599,1999-12,-0.6062286928571428
600,2000-01,-0.569994378571429
601,2000-02,-0.8348759000000003
602,2000-03,-0.5649800142857149
603,2000-04,-0.5993025999999999
604,2000-05,-0.35456279285714287
605,2000-06,-0.7416832857142857
606,2000-07,0.1434286642857141
607,2000-08,0.21169464999999876
608,2000-09,0.2386631642857142
609,2000-10,-0.42553030000000036
610,2000-11,-0.19635434999999998
611,2000-12,-0.21596969285714285
612,2001-01,-0.5400463785714293
613,2001-02,-0.4481889000000001
614,2001-03,-0.6165910142857147
615,2001-04,-0.34212259999999994
616,2001-05,-0.3232667928571429
617,2001-06,0.28095971428571437
618,2001-07,0.07481666428571421
619,2001-08,0.113790649999999
620,2001-09,0.36660716428571405
621,2001-10,-0.15215230000000035
622,2001-11,-0.3485683500000001
623,2001-12,-0.04922969285714274
624,2002-01,-0.6534863785714291
625,2002-02,-1.1901269000000003
626,2002-03,-1.0479600142857148
627,2002-04,-0.6675676000000001
628,2002-05,-0.722713792857143
629,2002-06,-0.9893772857142857
630,2002-07,-0.7115733357142859
631,2002-08,-0.044386350000000796
632,2002-09,-0.14366783571428554
633,2002-10,-0.12226630000000038
634,2002-11,-0.70310835
635,2002-12,-0.4813696928571427
636,2003-01,-0.6443373785714293
637,2003-02,-0.5586399
638,2003-03,-0.7476450142857145
639,2003-04,-0.40781159999999983
640,2003-05,-0.8136847928571429
641,2003-06,-0.8651732857142856
642,2003-07,-0.783802335714286
643,2003-08,-0.6849553500000014
644,2003-09,-0.4095608357142857
645,2003-10,-0.24354730000000036
646,2003-11,-0.39948335
647,2003-12,-0.677476692857143
648,2004-01,-0.3309833785714291
649,2004-02,-0.6052059000000003
650,2004-03,-0.3749790142857148
651,2004-04,-0.4236525999999998
652,2004-05,-0.3506527928571428
653,2004-06,-0.37838128571428564
654,2004-07,-0.49293133571428593
655,2004-08,-0.5551223500000009
656,2004-09,-0.47099683571428574
657,2004-10,-0.4500823000000004
658,2004-11,-0.35124135
659,2004-12,0.022499307142857083
660,2005-01,-0.659306378571429
661,2005-02,-0.26989090000000027
662,2005-03,-0.1748470142857148
663,2005-04,-0.21023459999999994
664,2005-05,0.12406720714285713
665,2005-06,0.1293637142857143
666,2005-07,0.3280476642857142
667,2005-08,0.6093906499999986
668,2005-09,0.2262861642857139
669,2005-10,-0.5697403000000004
670,2005-11,-0.7426523500000001
671,2005-12,-0.16995269285714287
672,2006-01,0.06872562142857097
673,2006-02,-0.17310590000000015
674,2006-03,-0.11080101428571498
675,2006-04,0.14694040000000008
676,2006-05,-0.04513379285714281
677,2006-06,-0.007404285714285697
678,2006-07,0.004580664285714242
679,2006-08,0.5786916499999988
680,2006-09,0.3276371642857141
681,2006-10,-0.1047773000000004
682,2006-11,-0.25543235
683,2006-12,-1.0228996928571428
684,2007-01,-1.1322253785714291
685,2007-02,-0.5546129000000002
686,2007-03,-0.639719014285715
687,2007-04,-0.6821265999999999
688,2007-05,-0.36409079285714285
689,2007-06,0.017475714285714372
690,2007-07,0.2979006642857138
691,2007-08,0.07326964999999896
692,2007-09,0.7916761642857142
693,2007-10,0.38053069999999956
694,2007-11,0.38164165
695,2007-12,-0.06897469285714286
696,2008-01,-0.18286237857142917
697,2008-02,-0.5592329000000003
698,2008-03,-0.9066190142857147
699,2008-04,-0.40404260000000014
700,2008-05,-0.07932279285714294
701,2008-06,0.20199871428571442
702,2008-07,-0.14333733571428575
703,2008-08,-0.025402350000001128
704,2008-09,-0.37234783571428576
705,2008-10,-0.5680593000000004
706,2008-11,-0.6207883500000001
707,2008-12,-0.3441886928571427
708,2009-01,-0.4607043785714289
709,2009-02,-0.5263759000000003
710,2009-03,-0.3460280142857146
711,2009-04,-0.5900676
712,2009-05,-1.0583707928571429
713,2009-06,-0.6534162857142857
714,2009-07,-0.473891335714286
715,2009-08,-0.8968343500000011
716,2009-09,-1.2146558357142858
717,2009-10,-0.7215663000000003
718,2009-11,-1.08771535
719,2009-12,-0.8805486928571429
720,2010-01,-0.5839493785714291
721,2010-02,-0.7211999000000004
722,2010-03,-0.830962014285715
723,2010-04,-0.5651385999999998
724,2010-05,0.027801207142857165
725,2010-06,0.23318871428571436
726,2010-07,-0.281800335714286
727,2010-08,0.6544486499999991
728,2010-09,0.7882761642857141
729,2010-10,0.008287699999999676
730,2010-11,-0.57327435
731,2010-12,0.1505883071428572
732,2011-01,0.17827462142857087
733,2011-02,-0.24572890000000025
734,2011-03,-0.6743550142857149
735,2011-04,-0.9523116
736,2011-05,-1.0481107928571431
737,2011-06,-1.0566102857142856
738,2011-07,-0.8118313357142859
739,2011-08,-0.4695343500000009
740,2011-09,-0.7680978357142856
741,2011-10,-1.2024083000000003
742,2011-11,-1.0162043500000002
743,2011-12,-1.510757692857143
744,2012-01,-1.030159378571429
745,2012-02,-0.5129989000000001
746,2012-03,-0.8125890142857151
747,2012-04,-1.0303076000000002
748,2012-05,-0.5665457928571429
749,2012-06,0.1505127142857144
750,2012-07,0.753285664285714
751,2012-08,0.529848649999999
752,2012-09,0.19267916428571397
753,2012-10,-0.19363030000000048
754,2012-11,-0.55824035
755,2012-12,-0.24369069285714295
756,2013-01,-0.6928143785714294
757,2013-02,-0.7214349
758,2013-03,-0.40224001428571454
759,2013-04,-0.3257996000000001
760,2013-05,-0.605796792857143
761,2013-06,-0.7253702857142856
762,2013-07,-0.6353813357142859
763,2013-08,-0.527463350000001
764,2013-09,-0.29905083571428603
765,2013-10,-0.007411300000000454
766,2013-11,-0.9667613500000001
767,2013-12,-1.0972376928571428
768,2014-01,-1.5693303785714294
769,2014-02,-1.3880889000000003
770,2014-03,-1.7698600142857146
771,2014-04,-1.6395286
772,2014-05,-1.1298657928571432
773,2014-06,-0.5355682857142856
774,2014-07,-0.3689523357142859
775,2014-08,-0.20140435000000112
776,2014-09,-0.601577835714286
777,2014-10,-1.3896133000000004
778,2014-11,-1.50307935
779,2014-12,-1.9344366928571428
780,2015-01,-2.114673378571429
781,2015-02,-1.9378138999999999
782,2015-03,-2.1949440142857144
783,2015-04,-1.9749156000000003
784,2015-05,-1.978208792857143
785,2015-06,-2.097526285714286
786,2015-07,-2.1106813357142857
787,2015-08,-2.125722350000001
788,2015-09,-1.9858168357142858
789,2015-10,-1.9324833000000003
790,2015-11,-2.2372863499999998
791,2015-12,-2.7253486928571427
792,2016-01,-2.565197378571429
793,2016-02,-2.8342099000000003
794,2016-03,-2.750566014285715
795,2016-04,-2.3364455999999993
796,2016-05,-1.4304957928571431
797,2016-06,-0.8921512857142856
798,2016-07,-0.7939753357142858
799,2016-08,-0.6436233500000013
800,2016-09,-1.1900368357142859
801,2016-10,-1.2481803000000005
802,2016-11,-1.15902835
803,2016-12,-1.451457692857143
804,2017-01,-1.724173378571429
805,2017-02,-1.7771619
806,2017-03,-1.8489650142857144
807,2017-04,-1.3006185999999997
808,2017-05,-1.0796167928571427
809,2017-06,-1.2178832857142856
810,2017-07,-1.196649335714286
811,2017-08,-0.9241493500000009
812,2017-09,-0.4959208357142859
813,2017-10,-0.7415923000000004
814,2017-11,-0.81625835
815,2017-12,-0.879454692857143
816,2018-01,-0.9813963785714293
817,2018-02,-1.4169069
818,2018-03,-1.2481790142857145
819,2018-04,-1.2357205999999998
820,2018-05,-1.6795617928571431
821,2018-06,-1.6448112857142856
822,2018-07,-1.7496103357142858
823,2018-08,-1.6627743500000012
824,2018-09,-1.8208568357142858
825,2018-10,-1.5710073000000004
826,2018-11,-1.38168435
827,2018-12,-1.519266692857143
828,2019-01,-1.5026383785714292
829,2019-02,-1.5975778999999999
830,2019-03,-1.9423210142857148
831,2019-04,-1.7799515999999997
832,2019-05,-1.3562347928571428
833,2019-06,-1.0081942857142856
834,2019-07,0.22777666428571397
835,2019-08,-0.14900335000000098
836,2019-09,-0.5979438357142859
837,2019-10,-1.1430793000000004
838,2019-11,-1.38692235
839,2019-12,-1.5227316928571428
